,time,x,y,z
5068,1.267,-88.198558,-27.45862,429.53127
5069,1.26725,39.287891,-82.37586,256.93423
5070,1.2675,-40.145973,-87.279185,372.6527
5071,1.26775,-40.145973,-57.859235,345.19408
5072,1.268,65.765846,-20.593965,408.937305
5073,1.26825,-77.411243,-54.91724,432.473265
5074,1.2685,-52.894618,2.941995,398.14999
5075,1.26875,66.746511,-11.76798,466.79654
5076,1.269,-83.295233,-9.80665,338.329425
5077,1.26925,-25.435998,42.168595,444.241245
5078,1.2695,-45.049298,18.632635,401.091985
5079,1.26975,-22.494003,45.11059,326.561445
5080,1.27,-79.372573,15.69064,478.56452
5081,1.27025,-41.126638,16.671305,264.77955
5082,1.2705,-62.701268,-12.748645,384.42068
5083,1.27075,-19.552008,12.748645,322.638785
5084,1.271,-29.358658,10.787315,288.31551
5085,1.27125,-32.300653,-66.68522,354.020065
5086,1.2715,-23.474668,15.69064,185.345685
5087,1.27175,-43.087968,-34.323275,295.180165
5088,1.272,8.887276,-50.99458,228.494945
5089,1.27225,-15.629348,-28.439285,193.191005
5090,1.2725,-24.455333,-54.91724,247.12758
5091,1.27275,-2.880703,17.65197,98.0665
5092,1.273,44.191216,-60.80123,234.378935
5093,1.27325,-44.068633,1.9613300000000002,97.085835
5094,1.2735,-26.416663,-1.9613300000000002,141.21576
5095,1.27375,5.945281,69.627215,107.87315
5096,1.274,-35.242648,50.013915,13.72931
5097,1.27425,-47.991293,71.588545,172.59704
5098,1.2745,-23.474668,69.627215,-59.820565
5099,1.27475,-23.474668,23.53596,42.168595
5100,1.275,-8.764693,9.80665,-42.168595
5101,1.27525,15.751931,-90.22118,-106.892485
5102,1.2755,16.732596,-83.356525,-60.80123
5103,1.27575,19.674591,-61.781895,-195.152335
5104,1.276,31.442571,-67.665885,-75.511205
5105,1.27625,24.577916,-50.99458,-165.732385
5106,1.2765,-27.397328,21.57463,-152.003075
5107,1.27675,7.906611,21.57463,-168.67438
5108,1.277,6.925946,50.99458,-203.97832
5109,1.27725,-37.203978,86.29852,-142.196425
5110,1.2775,2.022621,81.395195,-253.01157
5111,1.27775,6.925946,72.56921,-225.55295
5112,1.278,-10.726023,58.8399,-276.54753
5113,1.27825,56.939861,-14.709975,-226.533615
5114,1.2785,51.055871,-48.052585,-307.92881
5115,1.27875,41.249221,-70.60788,-311.85147
5116,1.279,68.707841,-68.64655,-298.12216
5117,1.27925,68.707841,-71.588545,-387.362675
5118,1.2795,-1.900038,-47.07192,-328.522775
5119,1.27975,83.417816,-17.65197,-354.020065
5120,1.28,16.732596,4.903325,-348.136075
5121,1.28025,19.674591,10.787315,-337.34876
5122,1.2805,32.423236,35.30394,-366.76871
5123,1.28075,13.790601,41.18793,-371.672035
5124,1.281,33.403901,67.665885,-388.34334
5125,1.28125,34.384566,46.091255,-362.84605
5126,1.2815,42.229886,4.903325,-344.213415
5127,1.28175,39.287891,9.80665,-378.53669
5128,1.282,24.577916,-45.11059,-385.401345
5129,1.28225,42.229886,-20.593965,-398.14999
5130,1.2825,21.635921,-15.69064,-405.99531
5131,1.28275,20.655256,-34.323275,-381.478685
5132,1.283,35.365231,3.92266,-402.07265
5133,1.28325,31.442571,-8.825985,-364.80738
5134,1.2835,38.307226,-32.361945,-349.11674
5135,1.28375,57.920526,-4.903325,-335.38743
5136,1.284,42.229886,-5.88399,-339.31009
5137,1.28425,52.036536,-14.709975,-316.754795
5138,1.2845,21.635921,14.709975,-297.141495
5139,1.28475,3.9839510000000002,-22.555295,-296.16083
5140,1.285,32.423236,-26.477955,-279.489525
5141,1.28525,-10.726023,0.0,-256.93423
5142,1.2855,35.365231,-20.593965,-255.953565
5143,1.28575,23.597251,-13.72931,-242.224255
5144,1.286,19.674591,18.632635,-242.224255
5145,1.28625,29.481241,4.903325,-161.809725
5146,1.2865,27.519911,26.477955,-175.539035
5147,1.28675,-16.610013,27.45862,-141.21576
5148,1.287,23.597251,14.709975,-131.40911
5149,1.28725,3.9839510000000002,27.45862,-137.2931
5150,1.2875,-19.552008,-3.92266,-83.356525
5151,1.28775,23.597251,-20.593965,-88.25985
5152,1.288,-5.822698,-26.477955,-79.433865
5153,1.28825,7.906611,-34.323275,-52.95591
5154,1.2885,17.713261,-33.34261,-25.49729
5155,1.28875,3.9839510000000002,-10.787315,-12.748645
5156,1.289,-15.629348,19.6133,30.400615
5157,1.28925,-2.880703,20.593965,46.091255
5158,1.2895,-8.764693,27.45862,89.240515
5159,1.28975,-20.532673,27.45862,97.085835
5160,1.29,-21.513338,9.80665,121.60246
5161,1.29025,-6.803363,19.6133,143.17709
5162,1.2905,-21.513338,11.76798,148.080415
5163,1.29075,-12.687353,-16.671305,203.97832
5164,1.291,-6.803363,10.787315,185.345685
5165,1.29125,-39.165308,0.980665,233.39827
5166,1.2915,-22.494003,0.0,253.992235
5167,1.29175,-35.242648,8.825985,268.70221
5168,1.292,-43.087968,-15.69064,276.54753
5169,1.29225,-7.784028,-13.72931,303.025485
5170,1.2925,-32.300653,-12.748645,312.832135
5171,1.29275,-15.629348,-21.57463,327.54211
5172,1.293,-25.435998,-17.65197,353.0394
5173,1.29325,-43.087968,-4.903325,334.406765
5174,1.2935,-52.894618,18.632635,369.710705
5175,1.29375,-43.087968,18.632635,367.749375
5176,1.294,-48.971958,26.477955,376.57536
5177,1.29425,-47.991293,26.477955,410.898635
5178,1.2945,-14.648683,36.284605,405.99531
5179,1.29475,-42.107303,43.14926,392.266
5180,1.295,-60.739938,32.361945,385.401345
5181,1.29525,-25.435998,16.671305,411.8793
5182,1.2955,-33.281318,8.825985,403.053315
5183,1.29575,-21.513338,-20.593965,404.03398
5184,1.296,-23.474668,-21.57463,373.633365
5185,1.29625,-33.281318,-19.6133,362.84605
5186,1.2965,-20.532673,4.903325,370.69137
5187,1.29675,-44.068633,19.6133,351.07807
5188,1.297,-50.933288,27.45862,355.00073
5189,1.29725,-26.416663,50.99458,357.942725
5190,1.2975,-49.952623,21.57463,330.484105
5191,1.29775,-47.010628,7.84532,314.793465
5192,1.298,-3.8613679999999997,2.941995,285.373515
5193,1.29825,-10.726023,-4.903325,258.89556
5194,1.2985,-22.494003,-2.941995,259.876225
5195,1.29875,-13.668018,-14.709975,243.20492
5196,1.299,-23.474668,-10.787315,218.688295
5197,1.29925,-41.126638,-0.980665,202.997655
5198,1.2995,-11.706688,-18.632635,198.09433
5199,1.29975,-11.706688,-13.72931,167.693715
5200,1.3,-30.339323,-2.941995,140.235095
5201,1.30025,-9.745358,-5.88399,143.17709
5202,1.3005,2.022621,-15.69064,115.71847
5203,1.30075,-26.416663,-4.903325,102.969825
5204,1.301,-8.764693,-3.92266,67.665885
5205,1.30125,-9.745358,-9.80665,50.99458
5206,1.3015,-27.397328,9.80665,14.709975
5207,1.30175,3.003286,0.980665,31.38128
5208,1.302,3.003286,14.709975,-11.76798
5209,1.30225,6.925946,0.980665,-22.555295
5210,1.3025,10.848606,1.9613300000000002,-44.129925
5211,1.30275,3.9839510000000002,-14.709975,-94.14384
5212,1.303,0.061291,-12.748645,-91.201845
5213,1.30325,4.9646159999999995,-14.709975,-125.52512
5214,1.3035,32.423236,-10.787315,-132.389775
5215,1.30375,11.829271,14.709975,-160.82906
5216,1.304,3.003286,20.593965,-167.693715
5217,1.30425,13.790601,25.49729,-187.307015
5218,1.3045,19.674591,14.709975,-194.17167
5219,1.30475,14.771266,31.38128,-225.55295
5220,1.305,12.809936,6.864655,-241.24359
5221,1.30525,34.384566,-20.593965,-261.837555
5222,1.3055,29.481241,-30.400615,-282.43152
5223,1.30575,45.171881,-45.11059,-274.5862
5224,1.306,47.133211,-28.439285,-305.96748
5225,1.30625,25.558581,-41.18793,-298.12216
5226,1.3065,28.500576,-20.593965,-306.948145
5227,1.30675,14.771266,-3.92266,-321.65812
5228,1.307,40.268556,-1.9613300000000002,-296.16083
5229,1.30725,31.442571,18.632635,-337.34876
5230,1.3075,19.674591,8.825985,-309.89014
5231,1.30775,54.978531,17.65197,-320.677455
5232,1.308,25.558581,4.903325,-349.11674
5233,1.30825,14.771266,2.941995,-297.141495
5234,1.3085,53.997866,13.72931,-353.0394
5235,1.30875,-13.668018,17.65197,-338.329425
5236,1.309,16.732596,2.941995,-312.832135
5237,1.30925,41.249221,9.80665,-334.406765
5238,1.3095,-3.8613679999999997,0.0,-329.50344
5239,1.30975,37.326561,-3.92266,-326.561445
5240,1.31,55.959196,-5.88399,-307.92881
5241,1.31025,39.287891,-29.41995,-308.909475
5242,1.3105,56.939861,-18.632635,-279.489525
5243,1.31075,52.036536,-12.748645,-293.218835
5244,1.311,39.287891,-28.439285,-287.334845
5245,1.31125,3.003286,15.69064,-250.069575
5246,1.3115,35.365231,-9.80665,-282.43152
5247,1.31175,-29.358658,19.6133,-236.340265
5248,1.312,51.055871,3.92266,-244.185585
5249,1.31225,32.423236,-10.787315,-220.649625
5250,1.3125,22.616586,-52.95591,-194.17167
5251,1.31275,37.326561,-9.80665,-230.456275
5252,1.313,36.345896,-53.936575,-145.13842
5253,1.31325,18.693926,-23.53596,-189.268345
5254,1.3135,-16.610013,-21.57463,-131.40911
5255,1.31375,39.287891,0.0,-128.467115
5256,1.314,-40.145973,42.168595,-152.98374
5257,1.31425,-1.900038,17.65197,-24.516625
5258,1.3145,16.732596,25.49729,-82.37586
5259,1.31475,-12.687353,5.88399,-56.87857
5260,1.315,15.751931,19.6133,-8.825985
5261,1.31525,32.423236,-30.400615,-18.632635
5262,1.3155,11.829271,-25.49729,45.11059
5263,1.31575,-37.203978,-13.72931,0.0
5264,1.316,24.577916,6.864655,82.37586
5265,1.31625,10.848606,0.0,58.8399
5266,1.3165,-52.894618,9.80665,94.14384
5267,1.31675,-16.610013,19.6133,133.37044
5268,1.317,21.635921,14.709975,96.10517
5269,1.31725,-38.184643,-2.941995,152.98374
5270,1.3175,21.635921,-44.129925,177.500365
5271,1.31775,-3.8613679999999997,-41.18793,145.13842
5272,1.318,-4.842033,-12.748645,170.63571
5273,1.31825,-30.339323,37.26527,227.51428
5274,1.3185,-26.416663,35.30394,213.78497
5275,1.31875,-59.759273,67.665885,245.16625
5276,1.319,-47.991293,69.627215,268.70221
5277,1.31925,2.022621,27.45862,283.412185
5278,1.3195,-79.372573,14.709975,266.74088
5279,1.31975,26.539246,-38.245935,292.23817
5280,1.32,-31.319988,-15.69064,258.89556
5281,1.32025,-7.784028,-65.704555,295.180165
5282,1.3205,-45.049298,-14.709975,338.329425
5283,1.32075,-26.416663,-16.671305,289.296175
5284,1.321,-44.068633,8.825985,399.130655
5285,1.32125,-30.339323,32.361945,339.31009
5286,1.3215,-63.681933,24.516625,379.517355
5287,1.32175,-45.049298,38.245935,335.38743
5288,1.322,-21.513338,31.38128,375.594695
5289,1.32225,-47.010628,28.439285,387.362675
5290,1.3225,-24.455333,16.671305,348.136075
5291,1.32275,-14.648683,18.632635,400.11132
5292,1.323,-18.571343,8.825985,306.948145
5293,1.32325,-47.991293,-28.439285,405.99531
5294,1.3235,-28.377993,-31.38128,299.102825
5295,1.32375,-30.339323,-14.709975,348.136075
5296,1.324,-44.068633,-13.72931,313.8128
5297,1.32425,-12.687353,-14.709975,280.47019
5298,1.3245,-37.203978,4.903325,329.50344
5299,1.32475,33.403901,0.0,254.9729
5300,1.325,-74.469248,3.92266,297.141495
5301,1.32525,10.848606,-26.477955,281.450855
5302,1.3255,-22.494003,-1.9613300000000002,178.48103
5303,1.32575,-50.933288,-23.53596,220.649625
5304,1.326,6.925946,-18.632635,179.461695
5305,1.32625,-44.068633,-18.632635,149.06108
5306,1.3265,-20.532673,9.80665,183.384355
5307,1.32675,12.809936,21.57463,132.389775
5308,1.327,-9.745358,19.6133,142.196425
5309,1.32725,-20.532673,43.14926,101.98916
5310,1.3275,-7.784028,43.14926,97.085835
5311,1.32775,-13.668018,48.052585,61.781895
5312,1.328,-7.784028,-18.632635,55.897905
5313,1.32825,-28.377993,6.864655,12.748645
5314,1.3285,34.384566,-28.439285,-38.245935
5315,1.32875,-26.416663,-6.864655,-20.593965
5316,1.329,12.809936,-36.284605,-66.68522
5317,1.32925,14.771266,-14.709975,-50.013915
5318,1.3295,-14.648683,18.632635,-104.931155
5319,1.32975,33.403901,4.903325,-74.53054
5320,1.33,-2.880703,10.787315,-101.008495
5321,1.33025,11.829271,20.593965,-152.003075
5322,1.3305,-0.919373,40.207265,-136.312435
5323,1.33075,11.829271,25.49729,-210.842975
5324,1.331,-1.900038,21.57463,-154.94507
5325,1.33125,22.616586,29.41995,-229.47561
5326,1.3315,16.732596,9.80665,-198.09433
5327,1.33175,43.210551,9.80665,-234.378935
5328,1.332,21.635921,-9.80665,-245.16625
5329,1.33225,5.945281,-12.748645,-261.837555
5330,1.3325,34.384566,3.92266,-298.12216
5331,1.33275,-19.552008,-17.65197,-272.62487
5332,1.333,26.539246,10.787315,-308.909475
5333,1.33325,39.287891,-9.80665,-256.93423
5334,1.3335,47.133211,-3.92266,-335.38743
5335,1.33375,44.191216,-34.323275,-266.74088
5336,1.334,41.249221,-11.76798,-317.73546
5337,1.33425,41.249221,-42.168595,-333.4261
5338,1.3345,7.906611,-20.593965,-309.89014
5339,1.33475,37.326561,-12.748645,-324.600115
5340,1.335,18.693926,-1.9613300000000002,-306.948145
5341,1.33525,8.887276,13.72931,-322.638785
5342,1.3355,16.732596,10.787315,-291.257505
5343,1.33575,53.997866,14.709975,-296.16083
5344,1.336,18.693926,2.941995,-307.92881
5345,1.33625,32.423236,-3.92266,-287.334845
5346,1.3365,62.823851,-34.323275,-277.528195
5347,1.33675,30.461906,-39.2266,-325.58078
5348,1.337,19.674591,-50.99458,-260.85689
5349,1.33725,65.765846,-36.284605,-308.909475
5350,1.3375,19.674591,-25.49729,-275.566865
5351,1.33775,1.041956,6.864655,-251.05024
5352,1.338,36.345896,16.671305,-265.760215
5353,1.33825,-4.842033,34.323275,-238.301595
5354,1.3385,12.809936,30.400615,-253.01157
5355,1.33875,36.345896,20.593965,-188.28768
5356,1.339,35.365231,-20.593965,-221.63029
5357,1.33925,22.616586,-7.84532,-208.881645
5358,1.3395,59.881856,-24.516625,-173.577705
5359,1.33975,36.345896,-21.57463,-207.90098
5360,1.34,7.906611,-20.593965,-157.887065
5361,1.34025,17.713261,0.0,-161.809725
5362,1.3405,2.022621,13.72931,-153.964405
5363,1.34075,-21.513338,7.84532,-119.64113
5364,1.341,4.9646159999999995,28.439285,-114.737805
5365,1.34125,-3.8613679999999997,15.69064,-105.91182
5366,1.3415,3.9839510000000002,17.65197,-81.395195
5367,1.34175,20.655256,1.9613300000000002,-38.245935
5368,1.342,6.925946,-13.72931,-31.38128
5369,1.34225,-2.880703,0.0,-13.72931
5370,1.3425,3.003286,5.88399,15.69064
5371,1.34275,-8.764693,-10.787315,39.2266
5372,1.343,-12.687353,-7.84532,51.975245
5373,1.34325,2.022621,2.941995,76.49187
5374,1.3435,3.9839510000000002,4.903325,100.02783
5375,1.34375,-15.629348,0.0,124.544455
5376,1.344,-5.822698,-11.76798,157.887065
5377,1.34425,7.906611,-5.88399,151.02241
5378,1.3445,-34.261983,-0.980665,167.693715
5379,1.34475,-5.822698,-19.6133,202.997655
5380,1.345,-32.300653,0.980665,185.345685
5381,1.34525,-50.933288,-2.941995,217.70763
5382,1.3455,-26.416663,9.80665,250.069575
5383,1.34575,-5.822698,-0.980665,253.01157
5384,1.346,-41.126638,4.903325,255.953565
5385,1.34625,-0.919373,4.903325,276.54753
5386,1.3465,-4.842033,8.825985,277.528195
5387,1.34675,-47.010628,3.92266,282.43152
5388,1.347,-49.952623,19.6133,286.35418
5389,1.34725,-25.435998,12.748645,293.218835
5390,1.3475,-42.107303,29.41995,309.89014
5391,1.34775,-46.029963,24.516625,310.870805
5392,1.348,-4.842033,2.941995,326.561445
5393,1.34825,-33.281318,16.671305,302.04482
5394,1.3485,-26.416663,-18.632635,331.46477
5395,1.34875,-11.706688,-12.748645,324.600115
5396,1.349,-42.107303,-16.671305,294.1995
5397,1.34925,-21.513338,-5.88399,334.406765
5398,1.3495,-4.842033,6.864655,308.909475
5399,1.34975,-36.223313,7.84532,325.58078
5400,1.35,-32.300653,15.69064,312.832135
5401,1.35025,-12.687353,11.76798,309.89014
5402,1.3505,-44.068633,5.88399,302.04482
5403,1.35075,-36.223313,-13.72931,293.218835
5404,1.351,-8.764693,0.980665,291.257505
5405,1.35125,-25.435998,-1.9613300000000002,254.9729
5406,1.3515,-24.455333,-2.941995,280.47019
5407,1.35175,-16.610013,6.864655,257.914895
5408,1.352,-42.107303,9.80665,228.494945
5409,1.35225,-36.223313,17.65197,239.28226
5410,1.3525,-16.610013,12.748645,205.93965
5411,1.35275,-33.281318,-8.825985,189.268345
5412,1.353,-18.571343,-2.941995,161.809725
5413,1.35325,-0.919373,-14.709975,148.080415
5414,1.3535,-9.745358,-18.632635,128.467115
5415,1.35375,2.022621,-6.864655,116.699135
5416,1.354,-10.726023,9.80665,83.356525
5417,1.35425,-13.668018,22.555295,77.472535
5418,1.3545,-9.745358,23.53596,55.897905
5419,1.35475,-13.668018,14.709975,53.936575
5420,1.355,-19.552008,15.69064,7.84532
5421,1.35525,-7.784028,-20.593965,-5.88399
5422,1.3555,-0.919373,-18.632635,-43.14926
5423,1.35575,-1.900038,-34.323275,-53.936575
5424,1.356,29.481241,-27.45862,-72.56921
5425,1.35625,13.790601,-24.516625,-75.511205
5426,1.3565,17.713261,-3.92266,-101.98916
5427,1.35675,3.9839510000000002,0.0,-99.047165
5428,1.357,13.790601,20.593965,-123.56379
5429,1.35725,-15.629348,39.2266,-148.080415
5430,1.3575,-11.706688,34.323275,-140.235095
5431,1.35775,7.906611,37.26527,-167.693715
5432,1.358,10.848606,24.516625,-181.423025
5433,1.35825,0.061291,4.903325,-192.21034
5434,1.3585,22.616586,-24.516625,-212.804305
5435,1.35875,33.403901,-24.516625,-229.47561
5436,1.359,22.616586,-41.18793,-234.378935
5437,1.35925,41.249221,-30.400615,-236.340265
5438,1.3595,45.171881,-17.65197,-243.20492
5439,1.35975,23.597251,2.941995,-252.030905
5440,1.36,3.003286,20.593965,-255.953565
5441,1.36025,22.616586,10.787315,-260.85689
5442,1.3605,-1.900038,23.53596,-278.50886
5443,1.36075,19.674591,4.903325,-272.62487
5444,1.361,52.036536,3.92266,-283.412185
5445,1.36125,24.577916,-4.903325,-299.102825
5446,1.3615,16.732596,-1.9613300000000002,-286.35418
5447,1.36175,43.210551,2.941995,-295.180165
5448,1.362,15.751931,-1.9613300000000002,-288.31551
5449,1.36225,22.616586,0.0,-277.528195
5450,1.3625,51.055871,-18.632635,-280.47019
5451,1.36275,13.790601,-14.709975,-292.23817
5452,1.363,34.384566,-21.57463,-298.12216
5453,1.36325,41.249221,-24.516625,-275.566865
5454,1.3635,30.461906,-24.516625,-296.16083
5455,1.36375,18.693926,-13.72931,-258.89556
5456,1.364,44.191216,-13.72931,-249.08891
5457,1.36425,24.577916,-1.9613300000000002,-265.760215
5458,1.3645,28.500576,-1.9613300000000002,-214.765635
5459,1.36475,31.442571,17.65197,-232.417605
5460,1.365,13.790601,22.555295,-206.920315
5461,1.36525,14.771266,14.709975,-191.229675
5462,1.3655,18.693926,19.6133,-191.229675
5463,1.36575,22.616586,1.9613300000000002,-170.63571
5464,1.366,13.790601,-8.825985,-176.5197
5465,1.36625,31.442571,-11.76798,-158.86773
5466,1.3665,8.887276,-28.439285,-150.041745
5467,1.36675,9.867941,-25.49729,-135.33177
5468,1.367,20.655256,-20.593965,-118.660465
5469,1.36725,17.713261,-23.53596,-110.815145
5470,1.3675,17.713261,-14.709975,-76.49187
5471,1.36775,17.713261,-10.787315,-65.704555
5472,1.368,20.655256,13.72931,-49.03325
5473,1.36825,-8.764693,28.439285,-33.34261
5474,1.3685,-20.532673,33.34261,-5.88399
5475,1.36875,1.041956,41.18793,9.80665
5476,1.369,-11.706688,10.787315,31.38128
5477,1.36925,-5.822698,15.69064,34.323275
5478,1.3695,15.751931,-29.41995,61.781895
5479,1.36975,-11.706688,-21.57463,36.284605
5480,1.37,-14.648683,-31.38128,82.37586
5481,1.37025,-17.590678,-14.709975,93.163175
5482,1.3705,-7.784028,-5.88399,93.163175
5483,1.37075,-28.377993,0.980665,149.06108
5484,1.371,8.887276,14.709975,145.13842
5485,1.37125,-7.784028,16.671305,193.191005
5486,1.3715,-24.455333,27.45862,176.5197
5487,1.37175,-20.532673,29.41995,210.842975
5488,1.372,-22.494003,16.671305,220.649625
5489,1.37225,-25.435998,10.787315,224.572285
5490,1.3725,-27.397328,-4.903325,252.030905
5491,1.37275,-20.532673,-12.748645,239.28226
5492,1.373,-15.629348,-15.69064,268.70221
5493,1.37325,-10.726023,-20.593965,265.760215
5494,1.3735,-12.687353,-11.76798,276.54753
5495,1.37375,-21.513338,-4.903325,289.296175
5496,1.374,-30.339323,2.941995,285.373515
5497,1.37425,-30.339323,-3.92266,315.77413
5498,1.3745,-42.107303,8.825985,281.450855
5499,1.37475,-25.435998,22.555295,317.73546
5500,1.375,-38.184643,43.14926,294.1995
5501,1.37525,-35.242648,19.6133,310.870805
5502,1.3755,-22.494003,12.748645,326.561445
5503,1.37575,-15.629348,-5.88399,290.27684
5504,1.376,-9.745358,-16.671305,312.832135
5505,1.37625,-31.319988,-14.709975,273.605535
5506,1.3765,-17.590678,-12.748645,293.218835
5507,1.37675,-28.377993,6.864655,266.74088
5508,1.377,-28.377993,0.980665,281.450855
5509,1.37725,-1.900038,6.864655,285.373515
5510,1.3775,-17.590678,0.0,247.12758
5511,1.37775,-20.532673,-4.903325,263.798885
5512,1.378,-12.687353,-12.748645,223.59162
5513,1.37825,-30.339323,-22.555295,209.86231
5514,1.3785,-26.416663,-12.748645,198.09433
5515,1.37875,-16.610013,12.748645,177.500365
5516,1.379,-23.474668,18.632635,184.36502
5517,1.37925,-9.745358,33.34261,167.693715
5518,1.3795,-22.494003,50.99458,161.809725
5519,1.37975,-9.745358,36.284605,140.235095
5520,1.38,-24.455333,20.593965,116.699135
5521,1.38025,-21.513338,-8.825985,101.98916
5522,1.3805,-8.764693,-12.748645,61.781895
5523,1.38075,-2.880703,-20.593965,47.07192
5524,1.381,-1.900038,-12.748645,33.34261
5525,1.38125,-6.803363,1.9613300000000002,20.593965
5526,1.3815,-9.745358,1.9613300000000002,9.80665
5527,1.38175,0.061291,11.76798,1.9613300000000002
5528,1.382,0.061291,-6.864655,-18.632635
5529,1.38225,8.887276,-8.825985,-35.30394
5530,1.3825,14.771266,-0.980665,-63.743225
5531,1.38275,0.061291,-2.941995,-84.33719
5532,1.383,2.022621,2.941995,-98.0665
5533,1.38325,0.061291,9.80665,-106.892485
5534,1.3835,3.9839510000000002,12.748645,-124.544455
5535,1.38375,12.809936,4.903325,-129.44778
5536,1.384,21.635921,-2.941995,-136.312435
5537,1.38425,20.655256,0.980665,-164.75172
5538,1.3845,10.848606,-11.76798,-166.71305
5539,1.38475,22.616586,-10.787315,-195.152335
5540,1.385,10.848606,-0.980665,-201.036325
5541,1.38525,0.061291,6.864655,-207.90098
5542,1.3855,22.616586,8.825985,-218.688295
5543,1.38575,26.539246,7.84532,-208.881645
5544,1.386,32.423236,2.941995,-241.24359
5545,1.38625,26.539246,-4.903325,-233.39827
5546,1.3865,32.423236,-16.671305,-255.953565
5547,1.38675,25.558581,-20.593965,-260.85689
5548,1.387,27.519911,-26.477955,-252.030905
5549,1.38725,32.423236,-5.88399,-281.450855
5550,1.3875,13.790601,5.88399,-268.70221
5551,1.38775,11.829271,10.787315,-270.66354
5552,1.388,21.635921,16.671305,-273.605535
5553,1.38825,17.713261,6.864655,-270.66354
5554,1.3885,34.384566,-5.88399,-271.644205
5555,1.38875,42.229886,-10.787315,-263.798885
5556,1.389,42.229886,-25.49729,-275.566865
5557,1.38925,41.249221,-25.49729,-267.721545
5558,1.3895,34.384566,-21.57463,-265.760215
5559,1.38975,18.693926,-12.748645,-267.721545
5560,1.39,11.829271,6.864655,-251.05024
5561,1.39025,7.906611,17.65197,-248.108245
5562,1.3905,15.751931,19.6133,-246.146915
5563,1.39075,25.558581,12.748645,-235.3596
5564,1.391,38.307226,-12.748645,-229.47561
5565,1.39125,36.345896,-29.41995,-211.82364
5566,1.3915,35.365231,-38.245935,-214.765635
5567,1.39175,32.423236,-27.45862,-215.7463
5568,1.392,24.577916,-18.632635,-192.21034
5569,1.39225,16.732596,5.88399,-185.345685
5570,1.3925,1.041956,21.57463,-167.693715
5571,1.39275,0.061291,33.34261,-146.119085
5572,1.393,2.022621,36.284605,-139.25443
5573,1.39325,3.9839510000000002,9.80665,-112.776475
5574,1.3935,15.751931,-3.92266,-118.660465
5575,1.39375,19.674591,-22.555295,-104.931155
5576,1.394,14.771266,-34.323275,-88.25985
5577,1.39425,13.790601,-27.45862,-73.549875
5578,1.3945,2.022621,-29.41995,-52.95591
5579,1.39475,-1.900038,-9.80665,-35.30394
5580,1.395,5.945281,10.787315,-7.84532
5581,1.39525,0.061291,8.825985,7.84532
5582,1.3955,9.867941,1.9613300000000002,26.477955
5583,1.39575,-4.842033,5.88399,40.207265
5584,1.396,3.003286,-5.88399,51.975245
5585,1.39625,-5.822698,-10.787315,69.627215
5586,1.3965,-12.687353,-15.69064,76.49187
5587,1.39675,-3.8613679999999997,-2.941995,91.201845
5588,1.397,-14.648683,9.80665,105.91182
5589,1.39725,-18.571343,24.516625,131.40911
5590,1.3975,-26.416663,31.38128,148.080415
5591,1.39775,-33.281318,18.632635,169.655045
5592,1.398,-21.513338,18.632635,179.461695
5593,1.39825,-15.629348,-0.980665,175.539035
5594,1.3985,-14.648683,-6.864655,180.44236
5595,1.39875,-8.764693,-3.92266,187.307015
5596,1.399,-14.648683,-7.84532,205.93965
5597,1.39925,-15.629348,-5.88399,216.726965
5598,1.3995,-26.416663,-1.9613300000000002,237.32093
5599,1.39975,-12.687353,5.88399,244.185585
5600,1.4,-20.532673,11.76798,253.01157
5601,1.40025,-27.397328,22.555295,263.798885
5602,1.4005,-33.281318,22.555295,265.760215
5603,1.40075,-34.261983,20.593965,272.62487
5604,1.401,-23.474668,18.632635,280.47019
5605,1.40125,-33.281318,14.709975,280.47019
5606,1.4015,-29.358658,5.88399,282.43152
5607,1.40175,-17.590678,5.88399,277.528195
5608,1.402,-19.552008,0.0,289.296175
5609,1.40225,-10.726023,-10.787315,287.334845
5610,1.4025,-21.513338,-10.787315,285.373515
5611,1.40275,-24.455333,-10.787315,281.450855
5612,1.403,-17.590678,-6.864655,279.489525
5613,1.40325,-25.435998,-1.9613300000000002,267.721545
5614,1.4035,-20.532673,-0.980665,263.798885
5615,1.40375,-22.494003,5.88399,249.08891
5616,1.404,-30.339323,7.84532,247.12758
5617,1.40425,-28.377993,8.825985,245.16625
5618,1.4045,-33.281318,4.903325,228.494945
5619,1.40475,-13.668018,5.88399,222.610955
5620,1.405,-20.532673,11.76798,206.920315
5621,1.40525,-19.552008,10.787315,197.113665
5622,1.4055,-13.668018,10.787315,176.5197
5623,1.40575,-20.532673,13.72931,165.732385
5624,1.406,-12.687353,12.748645,144.157755
5625,1.40625,-21.513338,10.787315,121.60246
5626,1.4065,-18.571343,-1.9613300000000002,105.91182
5627,1.40675,-3.8613679999999997,-9.80665,89.240515
5628,1.407,-4.842033,-23.53596,81.395195
5629,1.40725,5.945281,-32.361945,63.743225
5630,1.4075,3.9839510000000002,-28.439285,40.207265
5631,1.40775,2.022621,-19.6133,26.477955
5632,1.408,-5.822698,-0.980665,15.69064
5633,1.40825,-9.745358,9.80665,10.787315
5634,1.4085,3.003286,32.361945,-1.9613300000000002
5635,1.40875,-8.764693,44.129925,-14.709975
5636,1.409,-17.590678,34.323275,-33.34261
5637,1.40925,5.945281,22.555295,-52.95591
5638,1.4095,4.9646159999999995,5.88399,-71.588545
