"time","device_id","Transversal","Longitudinal","Vertical","Hit"
2022-09-18 12:01:28.190,nrf-351358817716894,2.81,2.02,2.22,SAFE
2022-09-18 12:01:28.190,nrf-351358817716894,2.73,1.87,2.08,SAFE
2022-09-18 12:01:28.190,nrf-351358817716894,2.75,1.88,1.96,SAFE
2022-09-18 11:31:10.313,nrf-351358817716894,11.3,8.82,37.7,SAFE
2022-09-18 11:31:10.313,nrf-351358817716894,22.3,8.79,35.6,SAFE
2022-09-18 11:31:10.313,nrf-351358817716894,6.74,2.23,15.6,SAFE
2022-09-18 11:31:10.313,nrf-351358817716894,0.294,0.591,9.44,SAFE
2022-09-18 11:31:10.313,nrf-351358817716894,0.278,0.686,9.44,SAFE
2022-09-18 11:05:55.456,nrf-351358817716894,5.70,11.8,30.2,SAFE
2022-09-18 11:05:55.456,nrf-351358817716894,5.56,13.6,31.2,SAFE
2022-09-18 11:05:55.456,nrf-351358817716894,4.90,11.1,30.6,SAFE
2022-09-18 11:05:55.456,nrf-351358817716894,5.51,12.5,33.5,SAFE
2022-09-18 11:05:55.456,nrf-351358817716894,4.23,7.99,22.0,SAFE
2022-09-17 22:43:03.419,nrf-351358817716894,5.25,2.28,11.2,SAFE
2022-09-17 22:43:03.419,nrf-351358817716894,5.90,2.45,10.8,SAFE
2022-09-17 22:43:03.419,nrf-351358817716894,6.05,2.13,12.5,SAFE
2022-09-17 22:43:03.419,nrf-351358817716894,6.01,2.16,15.3,SAFE
2022-09-17 22:43:03.419,nrf-351358817716894,4.86,1.49,11.0,SAFE
2022-09-17 21:31:36.939,nrf-351358817716894,3.21,4.84,14.9,SAFE
2022-09-17 21:31:36.939,nrf-351358817716894,2.99,2.84,9.53,SAFE
2022-09-17 21:31:36.939,nrf-351358817716894,2.81,2.85,7.46,SAFE
2022-09-17 21:31:36.939,nrf-351358817716894,2.69,2.63,5.89,SAFE
2022-09-17 21:31:36.939,nrf-351358817716894,3.13,2.62,7.24,SAFE
2022-09-17 19:59:56.260,nrf-351358817716894,4.94,4.43,17.5,SAFE
2022-09-17 19:59:56.260,nrf-351358817716894,0.385,0.677,9.58,SAFE
2022-09-17 19:59:56.260,nrf-351358817716894,0.270,0.571,9.44,SAFE
2022-09-17 19:59:56.260,nrf-351358817716894,0.221,0.663,9.42,SAFE
2022-09-17 19:59:56.260,nrf-351358817716894,0.260,0.621,9.39,SAFE
2022-09-17 19:05:33.267,nrf-351358817716894,5.25,8.99,32.4,SAFE
2022-09-17 19:05:33.267,nrf-351358817716894,5.26,10.1,31.8,SAFE
2022-09-17 19:05:33.267,nrf-351358817716894,5.19,10.4,35.1,SAFE
2022-09-17 19:05:33.267,nrf-351358817716894,5.38,9.08,32.5,SAFE
2022-09-17 19:05:33.267,nrf-351358817716894,3.78,4.84,18.7,SAFE
2022-09-17 17:59:13.280,nrf-351358817716894,18.2,7.78,48.4,SAFE
2022-09-17 17:59:13.280,nrf-351358817716894,19.9,8.99,42.6,SAFE
2022-09-17 17:59:13.280,nrf-351358817716894,10.9,5.39,15.8,SAFE
2022-09-17 17:59:13.280,nrf-351358817716894,0.295,0.669,9.46,SAFE
2022-09-17 17:59:13.280,nrf-351358817716894,0.276,0.537,9.40,SAFE
2022-09-17 17:22:20.804,nrf-351358817716894,5.23,9.56,29.6,SAFE
2022-09-17 17:22:20.804,nrf-351358817716894,5.26,10.5,31.9,SAFE
2022-09-17 17:22:20.804,nrf-351358817716894,5.08,9.44,29.4,SAFE
2022-09-17 17:22:20.804,nrf-351358817716894,5.17,10.1,31.2,SAFE
2022-09-17 17:22:20.804,nrf-351358817716894,3.95,6.00,17.3,SAFE
2022-09-17 16:01:44.102,nrf-351358817716894,5.14,8.99,35.8,SAFE
2022-09-17 16:01:44.102,nrf-351358817716894,4.48,9.89,28.3,SAFE
2022-09-17 16:01:44.102,nrf-351358817716894,5.02,8.89,33.3,SAFE
2022-09-17 16:01:44.102,nrf-351358817716894,5.00,9.64,27.2,SAFE
2022-09-17 16:01:44.102,nrf-351358817716894,4.30,7.00,30.1,SAFE
2022-09-17 15:29:00.228,nrf-351358817716894,12.8,5.99,24.5,SAFE
2022-09-17 15:29:00.228,nrf-351358817716894,16.1,6.86,22.7,SAFE
2022-09-17 15:29:00.228,nrf-351358817716894,9.46,5.18,21.8,SAFE
2022-09-17 15:29:00.228,nrf-351358817716894,0.608,0.741,9.29,SAFE
2022-09-17 15:29:00.228,nrf-351358817716894,0.370,0.683,9.44,SAFE
2022-09-17 15:06:53.004,nrf-351358817716894,4.54,8.86,27.4,SAFE
2022-09-17 15:06:53.004,nrf-351358817716894,4.80,9.56,27.4,SAFE
2022-09-17 15:06:53.004,nrf-351358817716894,5.32,11.7,35.0,SAFE
2022-09-17 15:06:53.004,nrf-351358817716894,5.18,9.31,34.7,SAFE
2022-09-17 15:06:53.004,nrf-351358817716894,4.67,9.17,27.3,SAFE
2022-09-17 13:32:58.336,nrf-351358817716894,18.2,8.01,49.2,SAFE
2022-09-17 13:32:58.336,nrf-351358817716894,17.3,8.26,50.8,SAFE
2022-09-17 13:32:58.336,nrf-351358817716894,13.5,4.32,24.4,SAFE
2022-09-17 13:32:58.336,nrf-351358817716894,0.385,0.665,9.32,SAFE
2022-09-17 13:32:58.336,nrf-351358817716894,0.301,0.559,9.44,SAFE
2022-09-17 13:03:25.838,nrf-351358817716894,5.69,9.32,33.0,SAFE
2022-09-17 13:03:25.838,nrf-351358817716894,4.57,6.89,25.1,SAFE
2022-09-17 13:03:25.838,nrf-351358817716894,5.84,9.49,35.8,SAFE
2022-09-17 13:03:25.838,nrf-351358817716894,5.25,8.94,35.5,SAFE
2022-09-17 13:03:25.838,nrf-351358817716894,3.98,6.36,21.8,SAFE
2022-09-17 12:04:37.934,nrf-351358817716894,19.4,6.76,31.9,SAFE
2022-09-17 12:04:37.934,nrf-351358817716894,13.8,5.77,23.3,SAFE
2022-09-17 12:04:37.934,nrf-351358817716894,0.749,0.662,9.46,SAFE
2022-09-17 12:04:37.934,nrf-351358817716894,0.443,0.716,9.37,SAFE
2022-09-17 12:04:37.934,nrf-351358817716894,0.291,0.693,9.36,SAFE
2022-09-17 11:32:06.853,nrf-351358817716894,3.97,5.61,20.2,SAFE
2022-09-17 11:32:06.853,nrf-351358817716894,3.82,6.04,20.2,SAFE
2022-09-17 11:32:06.853,nrf-351358817716894,3.22,3.48,13.2,SAFE
2022-09-17 11:32:06.853,nrf-351358817716894,2.84,1.79,2.32,SAFE
2022-09-17 11:32:06.853,nrf-351358817716894,2.99,2.07,2.04,SAFE
2022-09-17 10:11:18.609,nrf-351358817716894,15.2,5.22,27.7,SAFE
2022-09-17 10:11:18.609,nrf-351358817716894,16.6,7.24,46.7,SAFE
2022-09-17 10:11:18.609,nrf-351358817716894,1.27,0.876,10.9,SAFE
2022-09-17 10:11:18.609,nrf-351358817716894,0.350,0.606,9.36,SAFE
